time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-9.90743900393023,3.5983217920653034,21.80257095771191,0.05370061644425128,0.6484148383206723,0.0,-9.422909220424852,2.1187151677500107,3.013103281192428,-0.03954880428514265,0.250612200674375,0.0,446.42290000556244,446.3335158438994,445.61102074178075,446.33286275887406
3.720000000000003,-10.48651124515465,3.7261313585673843,21.98150311004823,0.05133882350714458,0.6642516404156007,0.0,-9.879818872935102,2.1412227386661096,2.9480813602161313,-0.038994689896808925,0.2822352053800547,0.0,497.4316349573277,499.8031658463499,498.094657882451,498.13459926548217
3.780000000000003,-11.089204741230965,3.854965724047814,22.150977921355903,0.0485703772708197,0.6815242100607497,0.0,-10.210819387356649,2.1530102339575583,2.6992028624045847,-0.06692960275249636,0.29725368171709626,0.0,435.57896856964754,436.9189440470935,437.193051520963,434.85685685602346
3.840000000000003,-11.712934519078239,3.9845106804424493,22.306359333213553,0.04472206461834727,0.6990328486200283,0.0,-10.580853670874438,2.164800914070795,2.477786172344526,-0.05907329049163105,0.27780484030371216,0.0,455.4778428969654,454.0031383195592,450.56219990260905,451.1941877897433
3.900000000000003,-12.35943556912955,4.114717319242893,22.448486827986535,0.04089059139795559,0.7156963944001999,0.0,-10.96973256442634,2.1750846851087626,2.2572366273077673,-0.07573523670710511,0.27756751590802775,0.0,458.82086105761306,458.8774166238075,461.2463427419538,459.9251697375494
3.960000000000003,-13.030874620408314,4.245539074996627,22.57856667763136,0.03647175351318843,0.7329722102137755,0.0,-11.411819622061111,2.18521948265504,2.0755236314211425,-0.06977016481460992,0.30315699808031127,0.0,482.1728655817431,484.17865613894435,481.0937402616099,481.54156950943974
4.020000000000002,-13.728452868517572,4.376869865473093,22.696599314225153,0.03220472300127053,0.7511247389689695,0.0,-11.841033241063386,2.19210892348649,1.8556590705982168,-0.07395568459165648,0.301286532046352,0.0,476.0687352054141,476.0121508245494,476.10198309622325,475.7779987879277
4.080000000000001,-14.451019966171794,4.50851453475641,22.799919457144238,0.028238652374952267,0.7705683436952242,0.0,-12.24483554847865,2.195738730221023,1.5852807198899674,-0.053788305630031494,0.3498582619895838,0.0,462.6919391701114,466.5998471189578,463.10743102621757,464.688491768578
4.14,-15.196668795020724,4.640285961442017,22.885152108323048,0.02507950092555067,0.7911800172859271,0.0,-12.610499076303322,2.1964309436716176,1.2529655050108193,-0.050473369529803844,0.32628146083403686,0.0,447.6386609880035,445.83495723237337,446.5900101194614,446.858646793665
4.199999999999998,-15.964223370548714,4.772055631259621,22.94976682013159,0.02220208052625594,0.8109354852608401,0.0,-12.974996838683307,2.195711713601571,0.8980512319264501,-0.04334886862296934,0.3346158141210379,0.0,444.3760945217217,445.1699262163058,445.2722874304306,445.85361250112055
